3100,1,87.91,449.00,0.0330,8.00,1,-1,-1,-1
3101,4,1576.54,429.00,0.9695,6.52,1,-1,-1,-1
3101,3,1321.02,589.00,0.9015,14.93,1,-1,-1,-1
3101,2,306.03,589.00,0.0847,15.00,1,-1,-1,-1
3101,1,90.26,449.00,0.0333,8.00,1,-1,-1,-1
3102,4,1573.75,429.00,0.9694,6.38,1,-1,-1,-1
3102,3,1317.93,589.00,0.9011,14.95,1,-1,-1,-1
3102,2,306.32,589.00,0.0846,15.00,1,-1,-1,-1
3102,1,87.84,449.00,0.0332,8.00,1,-1,-1,-1
3103,4,1574.65,429.00,0.9694,6.28,1,-1,-1,-1
3103,3,1321.32,589.00,0.9015,14.96,1,-1,-1,-1
3103,2,309.01,589.00,0.0848,15.00,1,-1,-1,-1
3103,1,30.66,462.08,0.0334,8.27,1,-1,-1,-1
3104,4,1580.86,429.00,0.9694,6.47,1,-1,-1,-1
3104,3,1324.55,589.00,0.9016,14.97,1,-1,-1,-1
3104,2,302.81,589.00,0.0843,15.00,1,-1,-1,-1
3104,1,57.40,453.95,0.0332,8.20,1,-1,-1,-1
3105,4,1589.74,429.00,0.9696,6.62,1,-1,-1,-1
3105,3,1327.07,589.00,0.9017,14.98,1,-1,-1,-1
3105,2,299.78,589.00,0.0840,15.00,1,-1,-1,-1
3105,1,67.65,450.83,0.0332,8.14,1,-1,-1,-1
3106,4,1595.03,429.00,0.9696,6.72,1,-1,-1,-1
3106,3,1332.57,589.00,0.9023,14.99,1,-1,-1,-1
3106,2,301.89,589.00,0.0840,15.00,1,-1,-1,-1
3106,1,65.70,449.65,0.0330,8.11,1,-1,-1,-1
3107,4,1596.98,429.00,0.9697,6.80,1,-1,-1,-1
3107,3,1334.62,589.00,0.9027,14.99,1,-1,-1,-1
3107,2,308.57,589.00,0.0847,15.00,1,-1,-1,-1
3107,1,74.79,449.20,0.0331,8.08,1,-1,-1,-1
3108,4,1597.66,429.00,0.9698,6.85,1,-1,-1,-1
3108,3,1335.35,589.00,0.9029,14.99,1,-1,-1,-1
3108,2,313.05,589.00,0.0854,15.00,1,-1,-1,-1
3108,1,80.86,449.03,0.0333,8.06,1,-1,-1,-1
3109,4,1598.51,429.00,0.9698,6.89,1,-1,-1,-1
3109,3,1339.51,589.00,0.9035,14.99,1,-1,-1,-1
3109,2,317.33,589.00,0.0862,15.00,1,-1,-1,-1
3109,1,85.76,448.97,0.0335,8.04,1,-1,-1,-1
3110,4,1602.04,429.00,0.9700,6.92,1,-1,-1,-1
3110,3,1343.65,589.00,0.9041,15.00,1,-1,-1,-1
3110,2,321.53,589.00,0.0869,15.00,1,-1,-1,-1
3110,1,89.56,448.95,0.0336,8.03,1,-1,-1,-1
3111,4,1605.28,429.00,0.9701,6.94,1,-1,-1,-1
3111,3,1345.82,589.00,0.9046,15.00,1,-1,-1,-1
3111,2,324.38,589.00,0.0875,15.00,1,-1,-1,-1
3111,1,91.61,448.95,0.0336,8.02,1,-1,-1,-1
3112,4,1609.06,429.00,0.9703,6.96,1,-1,-1,-1
3112,3,1349.85,589.00,0.9050,15.00,1,-1,-1,-1
3112,2,326.71,589.00,0.0879,15.00,1,-1,-1,-1
3112,1,93.00,448.95,0.0335,8.02,1,-1,-1,-1
3113,4,1607.16,429.00,0.9704,6.97,1,-1,-1,-1
3113,3,1351.97,589.00,0.9056,15.00,1,-1,-1,-1
3113,2,331.45,589.00,0.0884,15.00,1,-1,-1,-1
3113,1,35.35,462.01,0.0335,8.28,1,-1,-1,-1
3114,4,1605.07,429.00,0.9705,6.71,1,-1,-1,-1
3114,3,1353.36,589.00,0.9061,15.00,1,-1,-1,-1
3114,2,333.19,589.00,0.0888,15.00,1,-1,-1,-1
3114,1,16.12,466.96,0.0335,8.48,1,-1,-1,-1
3115,4,1605.52,429.00,0.9706,6.79,1,-1,-1,-1
3115,3,1355.12,589.00,0.9066,15.00,1,-1,-1,-1
3115,2,322.03,589.00,0.0876,15.00,1,-1,-1,-1
3115,1,5.70,468.80,0.0335,8.62,1,-1,-1,-1
3116,4,1605.00,429.00,0.9707,6.84,1,-1,-1,-1
3116,3,1363.57,589.00,0.9077,15.00,1,-1,-1,-1
3116,2,319.05,589.00,0.0868,15.00,1,-1,-1,-1
3116,1,61.35,456.38,0.0334,8.45,1,-1,-1,-1
3117,4,1602.80,429.00,0.9708,6.62,1,-1,-1,-1
3117,3,1362.13,589.00,0.9080,15.00,1,-1,-1,-1
3117,2,317.89,589.00,0.0862,15.00,1,-1,-1,-1
3117,1,81.28,451.64,0.0333,8.33,1,-1,-1,-1
3118,4,1600.62,429.00,0.9708,6.45,1,-1,-1,-1
3118,3,1359.54,589.00,0.9081,15.00,1,-1,-1,-1
3118,2,319.40,589.00,0.0859,15.00,1,-1,-1,-1
3118,1,89.48,449.84,0.0331,8.24,1,-1,-1,-1
3119,4,1601.08,429.00,0.9708,6.33,1,-1,-1,-1
3119,3,1361.76,589.00,0.9085,15.00,1,-1,-1,-1
3119,2,316.69,589.00,0.0855,15.00,1,-1,-1,-1
3119,1,87.31,449.17,0.0330,8.18,1,-1,-1,-1
3120,4,1599.93,429.00,0.9707,6.24,1,-1,-1,-1
3120,3,1363.20,589.00,0.9088,15.00,1,-1,-1,-1
3120,2,316.96,589.00,0.0854,15.00,1,-1,-1,-1
3120,1,86.42,448.92,0.0329,8.13,1,-1,-1,-1
3121,4,1598.82,429.00,0.9707,6.17,1,-1,-1,-1
3121,3,1362.38,589.00,0.9090,15.00,1,-1,-1,-1
3121,2,322.93,589.00,0.0860,15.00,1,-1,-1,-1
3121,1,79.50,448.84,0.0326,8.09,1,-1,-1,-1
3122,4,1592.51,429.00,0.9707,6.40,1,-1,-1,-1
3122,3,1359.40,589.00,0.9091,15.00,1,-1,-1,-1
3122,2,327.79,589.00,0.0867,15.00,1,-1,-1,-1
3122,1,86.63,448.82,0.0326,8.07,1,-1,-1,-1
3123,4,1586.85,429.00,0.9706,6.56,1,-1,-1,-1
3123,3,1356.92,589.00,0.9092,15.00,1,-1,-1,-1
3123,2,330.92,589.00,0.0874,15.00,1,-1,-1,-1
3123,1,92.56,448.83,0.0326,8.05,1,-1,-1,-1
3124,4,1582.10,429.00,0.9705,6.68,1,-1,-1,-1
3124,3,1355.29,589.00,0.9093,14.73,1,-1,-1,-1
3124,2,332.07,589.00,0.0879,15.00,1,-1,-1,-1
3124,1,91.50,448.84,0.0326,8.04,1,-1,-1,-1
3125,4,1579.68,429.00,0.9704,6.50,1,-1,-1,-1
3125,3,1354.65,589.00,0.9095,14.53,1,-1,-1,-1
3125,2,333.11,589.00,0.0884,15.00,1,-1,-1,-1
3125,1,91.70,448.85,0.0326,8.03,1,-1,-1,-1
3126,4,1578.80,429.00,0.9704,6.36,1,-1,-1,-1
3126,3,1354.39,589.00,0.9097,14.39,1,-1,-1,-1
3126,2,334.12,589.00,0.0890,14.73,1,-1,-1,-1
3126,1,92.38,448.87,0.0326,8.02,1,-1,-1,-1
3127,4,1575.24,429.00,0.9702,6.26,1,-1,-1,-1
3127,3,1349.71,589.00,0.9095,14.55,1,-1,-1,-1
3127,2,334.47,589.00,0.0894,14.80,1,-1,-1,-1
3127,1,37.74,461.94,0.0329,8.28,1,-1,-1,-1
3128,4,1575.24,429.00,0.9702,6.19,1,-1,-1,-1
3128,3,1345.31,589.00,0.9090,14.67,1,-1,-1,-1
3128,2,336.52,589.00,0.0902,14.86,1,-1,-1,-1
3128,1,16.38,466.89,0.0332,8.48,1,-1,-1,-1
3129,4,1579.85,429.00,0.9703,6.41,1,-1,-1,-1
3129,3,1343.65,589.00,0.9086,14.76,1,-1,-1,-1
3129,2,333.99,589.00,0.0906,14.89,1,-1,-1,-1
3129,1,12.33,468.73,0.0336,8.62,1,-1,-1,-1
3130,4,1584.25,429.00,0.9703,6.57,1,-1,-1,-1
3130,3,1337.81,589.00,0.9077,14.83,1,-1,-1,-1
3130,2,314.72,589.00,0.0890,14.92,1,-1,-1,-1
3130,1,6.39,469.39,0.0338,8.72,1,-1,-1,-1
3131,4,1587.90,429.00,0.9703,6.69,1,-1,-1,-1
3131,3,1331.70,589.00,0.9066,14.87,1,-1,-1,-1
3131,2,301.52,589.00,0.0875,14.94,1,-1,-1,-1
3131,1,0.39,469.59,0.0340,8.80,1,-1,-1,-1
3132,4,1589.94,429.00,0.9703,6.77,1,-1,-1,-1
3132,3,1332.03,589.00,0.9060,14.91,1,-1,-1,-1
3132,2,297.86,589.00,0.0867,14.96,1,-1,-1,-1
3132,1,57.71,456.57,0.0341,8.58,1,-1,-1,-1
3133,4,1590.06,429.00,0.9702,6.83,1,-1,-1,-1
3133,3,1328.29,589.00,0.9053,14.93,1,-1,-1,-1
3133,2,296.54,589.00,0.0862,14.97,1,-1,-1,-1
3133,1,76.29,451.60,0.0342,8.42,1,-1,-1,-1
3134,4,1587.49,429.00,0.9701,6.88,1,-1,-1,-1
3134,3,1326.26,589.00,0.9048,14.95,1,-1,-1,-1
3134,2,298.07,589.00,0.0861,14.98,1,-1,-1,-1
3134,1,79.40,449.73,0.0342,8.31,1,-1,-1,-1
3135,4,1585.85,429.00,0.9700,6.91,1,-1,-1,-1
3135,3,1324.89,589.00,0.9044,14.96,1,-1,-1,-1
3135,2,298.06,589.00,0.0859,14.98,1,-1,-1,-1
3135,1,81.16,449.03,0.0341,8.23,1,-1,-1,-1
3136,4,1580.66,429.00,0.9700,6.94,1,-1,-1,-1
3136,3,1322.46,589.00,0.9040,14.97,1,-1,-1,-1
3136,2,301.38,589.00,0.0861,14.99,1,-1,-1,-1
3136,1,81.76,448.79,0.0341,8.17,1,-1,-1,-1
3137,4,1568.91,429.00,0.9700,6.95,1,-1,-1,-1
3137,3,1318.32,589.00,0.9038,14.98,1,-1,-1,-1
3137,2,307.25,589.00,0.0863,14.99,1,-1,-1,-1
3137,1,31.00,461.78,0.0340,8.12,1,-1,-1,-1
3138,4,1561.87,429.00,0.9700,6.97,1,-1,-1,-1
3138,3,1316.16,589.00,0.9037,14.72,1,-1,-1,-1
3138,2,310.82,589.00,0.0865,14.72,1,-1,-1,-1
3138,1,12.38,466.71,0.0339,8.09,1,-1,-1,-1
3139,4,1561.22,429.00,0.9699,6.97,1,-1,-1,-1
3139,3,1314.09,589.00,0.9032,14.79,1,-1,-1,-1
3139,2,312.18,589.00,0.0866,14.80,1,-1,-1,-1
3139,1,62.89,455.50,0.0337,7.79,1,-1,-1,-1
3140,4,1564.96,429.00,0.9699,6.98,1,-1,-1,-1
3140,3,1313.37,589.00,0.9025,14.85,1,-1,-1,-1
3140,2,312.05,589.00,0.0869,14.85,1,-1,-1,-1
3140,1,77.56,451.22,0.0336,7.85,1,-1,-1,-1
3141,4,1567.74,429.00,0.9698,6.99,1,-1,-1,-1
3141,3,1313.81,589.00,0.9019,14.89,1,-1,-1,-1
3141,2,309.39,589.00,0.0869,14.89,1,-1,-1,-1
3141,1,83.09,449.61,0.0337,7.89,1,-1,-1,-1
3142,4,1575.37,429.00,0.9697,6.99,1,-1,-1,-1
3142,3,1317.30,589.00,0.9018,14.92,1,-1,-1,-1
3142,2,307.73,589.00,0.0870,14.92,1,-1,-1,-1
3142,1,80.55,449.01,0.0336,7.92,1,-1,-1,-1
3143,4,1583.51,429.00,0.9696,6.99,1,-1,-1,-1
3143,3,1321.93,589.00,0.9018,14.94,1,-1,-1,-1
3143,2,293.40,589.00,0.0857,14.94,1,-1,-1,-1
3143,1,78.22,448.81,0.0337,7.94,1,-1,-1,-1
3144,4,1586.60,429.00,0.9695,6.99,1,-1,-1,-1
3144,3,1330.25,589.00,0.9027,14.96,1,-1,-1,-1
3144,2,290.61,589.00,0.0851,14.96,1,-1,-1,-1
3144,1,74.66,448.75,0.0337,7.96,1,-1,-1,-1
3145,4,1587.10,429.00,0.9695,7.00,1,-1,-1,-1
3145,3,1323.62,589.00,0.9021,14.97,1,-1,-1,-1
3145,2,292.86,589.00,0.0847,14.97,1,-1,-1,-1
3145,1,78.50,448.74,0.0337,7.97,1,-1,-1,-1
3146,4,1585.31,429.00,0.9696,7.00,1,-1,-1,-1
3146,3,1321.11,589.00,0.9016,14.98,1,-1,-1,-1
3146,2,293.12,589.00,0.0841,14.98,1,-1,-1,-1
3146,1,81.22,448.75,0.0337,7.98,1,-1,-1,-1
3147,4,1586.57,429.00,0.9697,7.00,1,-1,-1,-1
3147,3,1320.82,589.00,0.9014,14.98,1,-1,-1,-1
3147,2,291.30,589.00,0.0836,14.98,1,-1,-1,-1
3147,1,80.91,448.77,0.0336,7.98,1,-1,-1,-1
3148,4,1587.04,429.00,0.9697,7.00,1,-1,-1,-1
3148,3,1323.35,589.00,0.9017,14.99,1,-1,-1,-1
3148,2,297.18,589.00,0.0837,14.99,1,-1,-1,-1
3148,1,85.31,448.79,0.0337,7.99,1,-1,-1,-1
3149,4,1587.85,429.00,0.9698,7.00,1,-1,-1,-1
3149,3,1324.32,589.00,0.9020,14.99,1,-1,-1,-1
3149,2,302.71,589.00,0.0841,14.99,1,-1,-1,-1
3149,1,81.72,448.81,0.0335,7.99,1,-1,-1,-1
3150,4,1588.79,429.00,0.9699,7.00,1,-1,-1,-1
3150,3,1325.35,589.00,0.9022,14.99,1,-1,-1,-1
3150,2,306.13,589.00,0.0845,14.99,1,-1,-1,-1
3150,1,79.01,448.83,0.0333,7.99,1,-1,-1,-1
3151,4,1591.74,429.00,0.9700,7.00,1,-1,-1,-1
3151,3,1327.05,589.00,0.9024,15.00,1,-1,-1,-1
3151,2,309.39,589.00,0.0852,15.00,1,-1,-1,-1
3151,1,83.17,448.85,0.0333,8.00,1,-1,-1,-1
3152,4,1591.53,429.00,0.9700,7.00,1,-1,-1,-1
3152,3,1329.00,589.00,0.9029,15.00,1,-1,-1,-1
3152,2,310.61,589.00,0.0856,15.00,1,-1,-1,-1
3152,1,80.81,448.86,0.0333,8.00,1,-1,-1,-1
3153,4,1591.43,429.00,0.9700,7.00,1,-1,-1,-1
3153,3,1329.74,589.00,0.9031,15.00,1,-1,-1,-1
3153,2,311.71,589.00,0.0860,15.00,1,-1,-1,-1
3153,1,80.53,448.87,0.0332,8.00,1,-1,-1,-1
3154,4,1586.15,429.00,0.9700,7.00,1,-1,-1,-1
3154,3,1330.01,589.00,0.9035,15.00,1,-1,-1,-1
3154,2,312.77,589.00,0.0860,15.00,1,-1,-1,-1
3154,1,83.67,448.89,0.0331,8.00,1,-1,-1,-1
3155,4,1578.90,429.00,0.9700,6.73,1,-1,-1,-1
3155,3,1328.80,589.00,0.9038,15.00,1,-1,-1,-1
3155,2,317.06,589.00,0.0863,15.00,1,-1,-1,-1
3155,1,30.64,461.96,0.0331,8.27,1,-1,-1,-1
3156,3,1328.98,589.00,0.9044,15.00,1,-1,-1,-1
3156,2,319.32,589.00,0.0864,15.00,1,-1,-1,-1
3156,1,9.24,466.91,0.0331,8.47,1,-1,-1,-1
3157,3,1327.09,589.00,0.9043,15.00,1,-1,-1,-1
3157,2,312.31,589.00,0.0857,15.00,1,-1,-1,-1
3157,1,61.35,455.69,0.0332,8.34,1,-1,-1,-1
3158,3,1331.59,589.00,0.9045,15.00,1,-1,-1,-1
3158,2,308.97,589.00,0.0854,15.00,1,-1,-1,-1
3158,1,77.32,451.40,0.0332,8.25,1,-1,-1,-1
3159,3,1337.21,589.00,0.9051,15.00,1,-1,-1,-1
3159,2,300.51,589.00,0.0844,15.00,1,-1,-1,-1
3159,1,78.80,449.77,0.0332,8.18,1,-1,-1,-1
3160,3,1340.64,589.00,0.9057,15.00,1,-1,-1,-1
3160,2,297.96,589.00,0.0840,15.00,1,-1,-1,-1
3160,1,80.63,449.16,0.0333,8.13,1,-1,-1,-1
3161,5,1599.85,429.00,0.9704,7.00,1,-1,-1,-1
3161,3,1337.99,589.00,0.9057,15.00,1,-1,-1,-1
3161,2,295.72,589.00,0.0836,15.00,1,-1,-1,-1
3161,1,78.03,448.94,0.0333,8.10,1,-1,-1,-1
3162,5,1603.02,429.00,0.9704,7.00,1,-1,-1,-1
3162,3,1336.30,589.00,0.9055,15.00,1,-1,-1,-1
3162,2,297.51,589.00,0.0838,15.00,1,-1,-1,-1
3162,1,67.21,448.87,0.0331,8.07,1,-1,-1,-1
3163,5,1603.19,429.00,0.9703,7.00,1,-1,-1,-1
3163,3,1334.33,589.00,0.9052,15.00,1,-1,-1,-1
3163,2,296.26,589.00,0.0838,15.00,1,-1,-1,-1
3163,1,65.70,448.85,0.0330,8.05,1,-1,-1,-1
3164,5,1603.11,429.00,0.9702,7.00,1,-1,-1,-1
3164,3,1330.30,589.00,0.9045,15.00,1,-1,-1,-1
3164,2,300.38,589.00,0.0844,15.00,1,-1,-1,-1
3164,1,69.05,448.85,0.0330,8.04,1,-1,-1,-1
3165,5,1600.22,429.00,0.9702,7.00,1,-1,-1,-1
3165,3,1328.12,589.00,0.9040,15.00,1,-1,-1,-1
3165,2,304.58,589.00,0.0850,15.00,1,-1,-1,-1
3165,1,74.90,448.86,0.0330,8.03,1,-1,-1,-1
3166,5,1591.61,429.00,0.9700,7.00,1,-1,-1,-1
3166,3,1325.99,589.00,0.9038,15.00,1,-1,-1,-1
3166,2,307.48,589.00,0.0854,15.00,1,-1,-1,-1
3166,1,83.64,448.87,0.0334,8.02,1,-1,-1,-1
3167,5,1589.76,429.00,0.9700,7.00,1,-1,-1,-1
3167,3,1323.88,589.00,0.9036,15.00,1,-1,-1,-1
3167,2,309.88,589.00,0.0858,15.00,1,-1,-1,-1
3167,1,88.24,448.88,0.0335,8.01,1,-1,-1,-1
3168,5,1585.74,429.00,0.9700,7.00,1,-1,-1,-1
3168,3,1317.88,589.00,0.9028,15.00,1,-1,-1,-1
3168,2,310.13,589.00,0.0860,15.00,1,-1,-1,-1
3168,1,87.98,448.90,0.0335,8.01,1,-1,-1,-1
3169,5,1576.94,429.00,0.9700,6.73,1,-1,-1,-1
3169,3,1315.62,589.00,0.9027,15.00,1,-1,-1,-1
3169,2,311.51,589.00,0.0861,15.00,1,-1,-1,-1
3169,1,31.02,461.96,0.0334,8.28,1,-1,-1,-1
3170,5,1580.99,429.00,0.9701,6.80,1,-1,-1,-1
3170,3,1313.50,589.00,0.9024,15.00,1,-1,-1,-1
3170,2,307.45,589.00,0.0859,15.00,1,-1,-1,-1
3170,1,64.93,453.86,0.0334,8.20,1,-1,-1,-1
3171,5,1587.20,429.00,0.9701,6.86,1,-1,-1,-1
3171,3,1312.73,589.00,0.9020,15.00,1,-1,-1,-1
3171,2,299.37,589.00,0.0854,15.00,1,-1,-1,-1
3171,1,74.62,450.75,0.0334,8.15,1,-1,-1,-1
3172,5,1599.46,429.00,0.9701,6.90,1,-1,-1,-1
3172,3,1317.05,589.00,0.9017,15.00,1,-1,-1,-1
3172,2,294.35,589.00,0.0853,15.00,1,-1,-1,-1
3172,1,65.89,449.58,0.0334,8.11,1,-1,-1,-1
3173,5,1607.37,429.00,0.9701,6.92,1,-1,-1,-1
3173,3,1314.15,589.00,0.9009,15.00,1,-1,-1,-1
3173,2,287.90,589.00,0.0849,15.00,1,-1,-1,-1
3173,1,64.53,449.13,0.0335,8.08,1,-1,-1,-1
3174,5,1609.66,429.00,0.9701,6.94,1,-1,-1,-1
3174,3,1311.12,589.00,0.9001,15.00,1,-1,-1,-1
3174,2,286.14,589.00,0.0846,15.00,1,-1,-1,-1
